Marker Chrom Pos_start
Chr2SNP5044 2 55.271233
Chr2SNP5051 2 55.347946
Chr2SNP5052 2 55.358905
Chr2SNP5054 2 55.380822
Chr2SNP5055 2 55.391781
Chr2SNP5058 2 55.424658
Chr2SNP5061 2 55.457535
Chr2SNP5063 2 55.479453
Chr2SNP5065 2 55.50137
Chr2SNP5066 2 55.512329
Chr2SNP5068 2 55.534247
Chr2SNP5073 2 55.589042
Chr2SNP5076 2 55.621918
Chr2SNP5079 2 55.654795
Chr2SNP5084 2 55.70959
Chr2SNP5087 2 55.742466
Chr2SNP5088 2 55.753425
Chr2SNP5090 2 55.775343
Chr2SNP5091 2 55.786302
Chr2SNP5092 2 55.797261
Chr2SNP5100 2 55.884932
Chr2SNP5102 2 55.90685
Chr2SNP5106 2 55.950685
Chr2SNP5107 2 55.961644
Chr2SNP5109 2 55.983562
Chr2SNP5110 2 55.994521
Chr2SNP5113 2 56.027398
Chr2SNP5114 2 56.038357
Chr2SNP5119 2 56.093151
Chr2SNP5123 2 56.136987
Chr2SNP5129 2 56.20274
Chr2SNP5134 2 56.257535
Chr2SNP5140 2 56.323288
Chr2SNP5144 2 56.367124
Chr2SNP5147 2 56.4
Chr2SNP5149 2 56.421918
Chr2SNP5152 2 56.454795
Chr2SNP5154 2 56.476713
Chr2SNP5155 2 56.487672
Chr2SNP5157 2 56.50959
Chr2SNP5160 2 56.542466
Chr2SNP5161 2 56.553425
Chr2SNP5163 2 56.575343
Chr2SNP5164 2 56.586302
Chr2SNP5170 2 56.652055
Chr2SNP5171 2 56.663014
Chr2SNP5173 2 56.684932
Chr2SNP5179 2 56.750685
Chr2SNP5180 2 56.761644
Chr2SNP5181 2 56.772603
Chr2SNP5192 2 56.893151
Chr2SNP5195 2 56.926028
Chr2SNP5196 2 56.936987
Chr2SNP5197 2 56.947946
Chr2SNP5200 2 56.980822
Chr2SNP5203 2 57.013699
Chr2SNP5207 2 57.057535
Chr2SNP5208 2 57.068494
Chr2SNP5209 2 57.079453
Chr2SNP5210 2 57.090411
Chr2SNP5215 2 57.145206
Chr2SNP5217 2 57.167124
Chr2SNP5223 2 57.232877
Chr2SNP5227 2 57.276713
Chr2SNP5231 2 57.320548
Chr2SNP5235 2 57.364384
Chr2SNP5238 2 57.397261
Chr2SNP5239 2 57.40822
Chr2SNP5242 2 57.441096
Chr2SNP5247 2 57.495891
Chr2SNP5249 2 57.517809
Chr2SNP5251 2 57.539727
Chr2SNP5252 2 57.550685
Chr2SNP5254 2 57.572603
Chr2SNP5256 2 57.594521
Chr2SNP5267 2 57.715069
Chr2SNP5268 2 57.726028
Chr2SNP5269 2 57.736987
Chr2SNP5270 2 57.747946
Chr2SNP5271 2 57.758905
Chr2SNP5273 2 57.780822
Chr2SNP5291 2 57.978083
Chr2SNP5293 2 58
Chr2SNP5294 2 58.010959
Chr2SNP5295 2 58.021918
Chr2SNP5298 2 58.054795
Chr2SNP5302 2 58.098631
Chr2SNP5303 2 58.10959
Chr2SNP5305 2 58.131507
Chr2SNP5306 2 58.142466
Chr2SNP5315 2 58.241096
Chr2SNP5316 2 58.252055
Chr2SNP5317 2 58.263014
Chr2SNP5318 2 58.273973
Chr2SNP5322 2 58.317809
Chr2SNP5336 2 58.471233
Chr2SNP5338 2 58.493151
Chr2SNP5343 2 58.547946
Chr2SNP5344 2 58.558905
Chr2SNP5345 2 58.569864
Chr2SNP5355 2 58.679453
Chr2SNP5356 2 58.690411
Chr2SNP5357 2 58.70137
Chr2SNP5358 2 58.712329
Chr2SNP5359 2 58.723288
Chr2SNP5361 2 58.745206
Chr2SNP5367 2 58.810959
Chr2SNP5370 2 58.843836
Chr2SNP5371 2 58.854795
Chr2SNP5373 2 58.876713
Chr2SNP5382 2 58.975343
Chr2SNP5383 2 58.986302
Chr2SNP5388 2 59.041096
Chr2SNP5389 2 59.052055
Chr2SNP5391 2 59.073973
Chr2SNP5398 2 59.150685
Chr2SNP5399 2 59.161644
Chr2SNP5403 2 59.20548
Chr2SNP5404 2 59.216439
Chr2SNP5406 2 59.238357
Chr2SNP5408 2 59.260274
Chr2SNP5410 2 59.282192
Chr2SNP5421 2 59.40274
Chr2SNP5428 2 59.479453
Chr2SNP5432 2 59.523288
Chr2SNP5434 2 59.545206
Chr2SNP5438 2 59.589042
Chr2SNP5444 2 59.654795
Chr2SNP5446 2 59.676713
Chr2SNP5447 2 59.687672
Chr2SNP5449 2 59.70959
Chr2SNP5450 2 59.720548
Chr2SNP5452 2 59.742466
Chr2SNP5455 2 59.775343
Chr2SNP5456 2 59.786302
Chr2SNP5459 2 59.819179
Chr2SNP5462 2 59.852055
Chr2SNP5464 2 59.873973
Chr2SNP5470 2 59.939727
Chr2SNP5474 2 59.983562
Chr2SNP5480 2 60.049316
Chr2SNP5481 2 60.060274
Chr2SNP5482 2 60.071233
Chr2SNP5483 2 60.082192
Chr2SNP5485 2 60.10411
Chr2SNP5486 2 60.115069
Chr2SNP5488 2 60.136987
Chr2SNP5490 2 60.158905
Chr2SNP5493 2 60.191781
Chr2SNP5496 2 60.224658
Chr2SNP5498 2 60.246576
Chr2SNP5499 2 60.257535
Chr2SNP5500 2 60.268494
Chr2SNP5501 2 60.279453
Chr2SNP5502 2 60.290411
Chr2SNP5504 2 60.312329
Chr2SNP5505 2 60.323288
Chr2SNP5507 2 60.345206
Chr2SNP5511 2 60.389042
Chr2SNP5512 2 60.4
Chr2SNP5515 2 60.432877
Chr2SNP5516 2 60.443836
Chr2SNP5517 2 60.454795
Chr2SNP5519 2 60.476713
Chr2SNP5520 2 60.487672
Chr2SNP5521 2 60.498631
Chr2SNP5531 2 60.60822
Chr2SNP5532 2 60.619179
Chr2SNP5534 2 60.641096
Chr2SNP5535 2 60.652055
Chr2SNP5539 2 60.695891
Chr2SNP5541 2 60.717809
Chr2SNP5542 2 60.728768
Chr2SNP5543 2 60.739727
Chr2SNP5544 2 60.750685
Chr2SNP5548 2 60.794521
Chr2SNP5550 2 60.816439
Chr2SNP5556 2 60.882192
Chr2SNP5558 2 60.90411
Chr2SNP5560 2 60.926028
Chr2SNP5562 2 60.947946
Chr2SNP5564 2 60.969864
Chr2SNP5567 2 61.00274
Chr2SNP5568 2 61.013699
Chr2SNP5569 2 61.024658
Chr2SNP5570 2 61.035617
Chr2SNP5571 2 61.046576
Chr2SNP5574 2 61.079453
Chr2SNP5575 2 61.090411
Chr2SNP5576 2 61.10137
Chr2SNP5579 2 61.134247
Chr2SNP5581 2 61.156165
Chr2SNP5584 2 61.189042
Chr2SNP5586 2 61.210959
Chr2SNP5587 2 61.221918
Chr2SNP5588 2 61.232877
Chr2SNP5589 2 61.243836
Chr2SNP5590 2 61.254795
Chr2SNP5591 2 61.265754
Chr2SNP5592 2 61.276713
Chr2SNP5593 2 61.287672
Chr2SNP5598 2 61.342466
Chr2SNP5601 2 61.375343
Chr2SNP5605 2 61.419179
Chr2SNP5607 2 61.441096
Chr2SNP5609 2 61.463014
Chr2SNP5610 2 61.473973
Chr2SNP5611 2 61.484932
Chr2SNP5613 2 61.50685
Chr2SNP5617 2 61.550685
Chr2SNP5618 2 61.561644
Chr2SNP5630 2 61.693151
Chr2SNP5632 2 61.715069
Chr2SNP5637 2 61.769864
Chr2SNP5640 2 61.80274
Chr2SNP5642 2 61.824658
Chr2SNP5643 2 61.835617
Chr2SNP5647 2 61.879453
Chr2SNP5650 2 61.912329
Chr2SNP5657 2 61.989042
Chr2SNP5659 2 62.010959
Chr2SNP5660 2 62.021918
Chr2SNP5663 2 62.054795
Chr2SNP5667 2 62.098631
Chr2SNP5670 2 62.131507
Chr2SNP5672 2 62.153425
Chr2SNP5674 2 62.175343
Chr2SNP5675 2 62.186302
Chr2SNP5677 2 62.20822
Chr2SNP5682 2 62.263014
Chr2SNP5688 2 62.328768
Chr2SNP5695 2 62.40548
Chr2SNP5698 2 62.438357
Chr2SNP5703 2 62.493151
Chr2SNP5712 2 62.591781
Chr2SNP5716 2 62.635617
Chr2SNP5718 2 62.657535
Chr2SNP5727 2 62.756165
Chr2SNP5728 2 62.767124
Chr2SNP5729 2 62.778083
Chr2SNP5731 2 62.800001
Chr2SNP5732 2 62.810959
Chr2SNP5734 2 62.832877
Chr2SNP5735 2 62.843836
Chr2SNP5741 2 62.90959
Chr2SNP5742 2 62.920548
Chr2SNP5743 2 62.931507
Chr2SNP5744 2 62.942466
Chr2SNP5746 2 62.964384
Chr2SNP5749 2 62.997261
Chr2SNP5752 2 63.030137
Chr2SNP5755 2 63.063014
Chr2SNP5758 2 63.095891
Chr2SNP5766 2 63.183562
Chr2SNP5767 2 63.194521
Chr2SNP5769 2 63.216439
Chr2SNP5770 2 63.227398
Chr2SNP5775 2 63.282192
Chr2SNP5777 2 63.30411
Chr2SNP5780 2 63.336987
Chr2SNP5784 2 63.380822
Chr2SNP5785 2 63.391781
Chr2SNP5787 2 63.413699
Chr2SNP5800 2 63.556165
Chr2SNP5805 2 63.610959
Chr2SNP5806 2 63.621918
Chr2SNP5809 2 63.654795
Chr2SNP5810 2 63.665754
Chr2SNP5811 2 63.676713
Chr2SNP5815 2 63.720548
Chr2SNP5823 2 63.80822
Chr2SNP5826 2 63.841096
Chr2SNP5828 2 63.863014
Chr2SNP5831 2 63.895891
Chr2SNP5832 2 63.90685
Chr2SNP5833 2 63.917809
Chr2SNP5834 2 63.928768
Chr2SNP5836 2 63.950685
Chr2SNP5838 2 63.972603
Chr2SNP5840 2 63.994521
Chr2SNP5844 2 64.038357
Chr2SNP5846 2 64.060274
Chr2SNP5847 2 64.071233
Chr2SNP5849 2 64.093151
Chr2SNP5852 2 64.126028
Chr2SNP5853 2 64.136987
Chr2SNP5854 2 64.147946
Chr2SNP5856 2 64.169864
Chr2SNP5862 2 64.235617
Chr2SNP5863 2 64.246576
Chr2SNP5864 2 64.257535
Chr2SNP5865 2 64.268494
Chr2SNP5872 2 64.345206
Chr2SNP5873 2 64.356165
Chr2SNP5874 2 64.367124
Chr2SNP5875 2 64.378083
Chr2SNP5876 2 64.389042
Chr2SNP5877 2 64.4
Chr2SNP5878 2 64.410959
Chr2SNP5881 2 64.443836
Chr2SNP5882 2 64.454795
Chr2SNP5885 2 64.487672
Chr2SNP5887 2 64.50959
Chr2SNP5888 2 64.520548
Chr2SNP5891 2 64.553425
Chr2SNP5893 2 64.575343
Chr2SNP5896 2 64.60822
Chr2SNP5899 2 64.641096
Chr2SNP5901 2 64.663014
Chr2SNP5902 2 64.673973
Chr2SNP5904 2 64.695891
Chr2SNP5905 2 64.70685
Chr2SNP5906 2 64.717809
Chr2SNP5910 2 64.761644
Chr2SNP5913 2 64.794521
Chr2SNP5915 2 64.816439
Chr2SNP5916 2 64.827398
Chr2SNP5921 2 64.882192
Chr2SNP5922 2 64.893151
Chr2SNP5926 2 64.936987
Chr2SNP5936 2 65.046576
Chr2SNP5938 2 65.068494
Chr2SNP5940 2 65.090411
Chr2SNP5941 2 65.10137
Chr2SNP5944 2 65.134247
Chr2SNP5946 2 65.156165
Chr2SNP5952 2 65.221918
Chr2SNP5953 2 65.232877
Chr2SNP5955 2 65.254795
Chr2SNP5956 2 65.265754
Chr2SNP5957 2 65.276713
Chr2SNP5958 2 65.287672
Chr2SNP5964 2 65.353425
Chr2SNP5965 2 65.364384
Chr2SNP5970 2 65.419179
Chr2SNP5974 2 65.463014
Chr2SNP5977 2 65.495891
Chr2SNP5978 2 65.50685
Chr2SNP5982 2 65.550685
Chr2SNP5984 2 65.572603
Chr2SNP5985 2 65.583562
Chr2SNP5987 2 65.60548
Chr2SNP5988 2 65.616439
Chr2SNP6000 2 65.747946
Chr2SNP6002 2 65.769864
Chr2SNP6004 2 65.791781
Chr2SNP6007 2 65.824658
Chr2SNP6010 2 65.857535
Chr2SNP6012 2 65.879453
Chr2SNP6014 2 65.90137
Chr2SNP6017 2 65.934247
Chr2SNP6018 2 65.945206
Chr2SNP6021 2 65.978083
Chr2SNP6022 2 65.989042
Chr2SNP6024 2 66.010959
Chr2SNP6029 2 66.065754
Chr2SNP6031 2 66.087672
Chr2SNP6032 2 66.098631
Chr2SNP6034 2 66.120548
Chr2SNP6038 2 66.164384
Chr2SNP6039 2 66.175343
Chr2SNP6040 2 66.186302
Chr2SNP6044 2 66.230137
Chr2SNP6045 2 66.241096
Chr2SNP6048 2 66.273973
Chr2SNP6049 2 66.284932
Chr2SNP6050 2 66.295891
Chr2SNP6052 2 66.317809
Chr2SNP6053 2 66.328768
Chr2SNP6055 2 66.350685
Chr2SNP6056 2 66.361644
Chr2SNP6060 2 66.40548
Chr2SNP6064 2 66.449316
Chr2SNP6065 2 66.460274
Chr2SNP6074 2 66.558905
Chr2SNP6078 2 66.60274
Chr2SNP6079 2 66.613699
Chr2SNP6080 2 66.624658
Chr2SNP6081 2 66.635617
Chr2SNP6083 2 66.657535
Chr2SNP6087 2 66.70137
Chr2SNP6094 2 66.778083
Chr2SNP6097 2 66.810959
Chr2SNP6098 2 66.821918
Chr2SNP6099 2 66.832877
Chr2SNP6100 2 66.843836
Chr2SNP6102 2 66.865754
Chr2SNP6103 2 66.876713
Chr2SNP6104 2 66.887672
Chr2SNP6107 2 66.920548
Chr2SNP6125 2 67.117809
Chr2SNP6126 2 67.128768
Chr2SNP6127 2 67.139727
Chr2SNP6128 2 67.150685
Chr2SNP6129 2 67.161644
Chr2SNP6131 2 67.183562
Chr2SNP6132 2 67.194521
Chr2SNP6134 2 67.216439
Chr2SNP6138 2 67.260274
Chr2SNP6140 2 67.282192
Chr2SNP6141 2 67.293151
Chr2SNP6143 2 67.315069
Chr2SNP6145 2 67.336987
Chr2SNP6147 2 67.358905
Chr2SNP6149 2 67.380822
Chr2SNP6150 2 67.391781
Chr2SNP6157 2 67.468494
Chr2SNP6159 2 67.490411
Chr2SNP6160 2 67.50137
Chr2SNP6162 2 67.523288
Chr2SNP6163 2 67.534247
Chr2SNP6166 2 67.567124
Chr2SNP6168 2 67.589042
Chr2SNP6171 2 67.621918
Chr2SNP6172 2 67.632877
Chr2SNP6173 2 67.643836
Chr2SNP6175 2 67.665754
Chr2SNP6179 2 67.70959
Chr2SNP6183 2 67.753425
Chr2SNP6184 2 67.764384
Chr2SNP6187 2 67.797261
Chr2SNP6188 2 67.80822
Chr2SNP6190 2 67.830137
Chr2SNP6192 2 67.852055
Chr2SNP6196 2 67.895891
Chr2SNP6198 2 67.917809
Chr2SNP6200 2 67.939727
Chr2SNP6202 2 67.961644
Chr2SNP6203 2 67.972603
Chr2SNP6204 2 67.983562
Chr2SNP6206 2 68.00548
Chr2SNP6213 2 68.082192
Chr2SNP6216 2 68.115069
Chr2SNP6217 2 68.126028
Chr2SNP6218 2 68.136987
Chr2SNP6221 2 68.169864
Chr2SNP6222 2 68.180822
Chr2SNP6223 2 68.191781
Chr2SNP6225 2 68.213699
Chr2SNP6229 2 68.257535
Chr2SNP6233 2 68.30137
Chr2SNP6238 2 68.356165
Chr2SNP6239 2 68.367124
Chr2SNP6240 2 68.378083
Chr2SNP6241 2 68.389042
Chr2SNP6242 2 68.400001
Chr2SNP6244 2 68.421918
Chr2SNP6248 2 68.465754
Chr2SNP6251 2 68.498631
Chr2SNP6253 2 68.520548
Chr2SNP6255 2 68.542466
Chr2SNP6257 2 68.564384
Chr2SNP6261 2 68.60822
Chr2SNP6263 2 68.630137
Chr2SNP6274 2 68.750685
Chr2SNP6276 2 68.772603
Chr2SNP6277 2 68.783562
Chr2SNP6279 2 68.80548
Chr2SNP6280 2 68.816439
Chr2SNP6281 2 68.827398
Chr2SNP6283 2 68.849316
Chr2SNP6285 2 68.871233
Chr2SNP6286 2 68.882192
Chr2SNP6292 2 68.947946
Chr2SNP6295 2 68.980822
Chr2SNP6306 2 69.10137
Chr2SNP6307 2 69.112329
Chr2SNP6309 2 69.134247
Chr2SNP6311 2 69.156165
Chr2SNP6316 2 69.210959
Chr2SNP6318 2 69.232877
Chr2SNP6326 2 69.320548
Chr2SNP6327 2 69.331507
Chr2SNP6328 2 69.342466
Chr2SNP6329 2 69.353425
Chr2SNP6330 2 69.364384
Chr2SNP6331 2 69.375343
Chr2SNP6332 2 69.386302
Chr2SNP6333 2 69.397261
Chr2SNP6334 2 69.40822
Chr2SNP6337 2 69.441096
Chr2SNP6341 2 69.484932
Chr2SNP6343 2 69.50685
Chr2SNP6344 2 69.517809
Chr2SNP6357 2 69.660274
Chr2SNP6362 2 69.715069
Chr2SNP6365 2 69.747946
Chr2SNP6368 2 69.780822
Chr2SNP6370 2 69.80274
Chr2SNP6375 2 69.857535
Chr2SNP6376 2 69.868494
Chr2SNP6379 2 69.90137
Chr2SNP6380 2 69.912329
Chr2SNP6382 2 69.934247
Chr2SNP6386 2 69.978083
Chr2SNP6400 2 70.131507
Chr2SNP6401 2 70.142466
Chr2SNP6404 2 70.175343
Chr2SNP6411 2 70.252055
Chr2SNP6412 2 70.263014
Chr2SNP6417 2 70.317809
Chr2SNP6419 2 70.339727
Chr2SNP6420 2 70.350685
Chr2SNP6425 2 70.40548
Chr2SNP6426 2 70.416439
Chr2SNP6428 2 70.438357
Chr2SNP6431 2 70.471233
Chr2SNP6439 2 70.558905
Chr2SNP6442 2 70.591781
Chr2SNP6444 2 70.613699
Chr2SNP6446 2 70.635617
Chr2SNP6447 2 70.646576
Chr2SNP6449 2 70.668494
Chr2SNP6468 2 70.876713
Chr2SNP6476 2 70.964384
Chr2SNP6481 2 71.019179
Chr2SNP6482 2 71.030137
Chr2SNP6483 2 71.041096
Chr2SNP6490 2 71.117809
Chr2SNP6491 2 71.128768
Chr2SNP6502 2 71.249316
Chr2SNP6503 2 71.260274
Chr2SNP6509 2 71.326028
Chr2SNP6517 2 71.413699
Chr2SNP6519 2 71.435617
Chr2SNP6525 2 71.50137
Chr2SNP6535 2 71.610959
Chr2SNP6537 2 71.632877
Chr2SNP6543 2 71.698631
Chr2SNP6546 2 71.731507
Chr2SNP6547 2 71.742466
Chr2SNP6550 2 71.775343
Chr2SNP6551 2 71.786302
Chr2SNP6553 2 71.80822
Chr2SNP6561 2 71.895891
Chr2SNP6562 2 71.90685
Chr2SNP6569 2 71.983562
Chr2SNP6570 2 71.994521
Chr2SNP6574 2 72.038357
Chr2SNP6578 2 72.082192
Chr2SNP6581 2 72.115069
Chr2SNP6589 2 72.20274
Chr2SNP6592 2 72.235617
Chr2SNP6600 2 72.323288
Chr2SNP6609 2 72.421918
Chr2SNP6611 2 72.443836
Chr2SNP6616 2 72.498631
Chr2SNP6625 2 72.597261
Chr2SNP6628 2 72.630137
Chr2SNP6630 2 72.652055
Chr2SNP6631 2 72.663014
Chr2SNP6634 2 72.695891
Chr2SNP6640 2 72.761644
Chr2SNP6644 2 72.80548
Chr2SNP6646 2 72.827398
Chr2SNP6648 2 72.849316
Chr2SNP6649 2 72.860274
Chr2SNP6655 2 72.926028
Chr2SNP6656 2 72.936987
Chr2SNP6661 2 72.991781
Chr2SNP6662 2 73.00274
Chr2SNP6663 2 73.013699
Chr2SNP6669 2 73.079453
Chr2SNP6673 2 73.123288
Chr2SNP6675 2 73.145206
Chr2SNP6676 2 73.156165
Chr2SNP6679 2 73.189042
Chr2SNP6685 2 73.254795
Chr2SNP6689 2 73.298631
Chr2SNP6695 2 73.364384
Chr2SNP6697 2 73.386302
Chr2SNP6698 2 73.397261
Chr2SNP6699 2 73.40822
Chr2SNP6705 2 73.473973
Chr2SNP6706 2 73.484932
Chr2SNP6707 2 73.495891
Chr2SNP6708 2 73.50685
Chr2SNP6710 2 73.528768
Chr2SNP6715 2 73.583562
Chr2SNP6720 2 73.638357
Chr2SNP6723 2 73.671233
Chr2SNP6725 2 73.693151
Chr2SNP6726 2 73.70411
Chr2SNP6729 2 73.736987
Chr2SNP6739 2 73.846576
Chr2SNP6741 2 73.868494
Chr2SNP6744 2 73.90137
Chr2SNP6749 2 73.956165
Chr2SNP6750 2 73.967124
Chr2SNP6757 2 74.043836
Chr2SNP6758 2 74.054795
Chr2SNP6762 2 74.098631
Chr2SNP6763 2 74.10959
Chr2SNP6764 2 74.120548
Chr2SNP6765 2 74.131507
Chr2SNP6766 2 74.142466
Chr2SNP6770 2 74.186302
Chr2SNP6771 2 74.197261
Chr2SNP6773 2 74.219179
Chr2SNP6777 2 74.263014
Chr2SNP6779 2 74.284932
Chr2SNP6782 2 74.317809
Chr2SNP6783 2 74.328768
Chr2SNP6784 2 74.339727
Chr2SNP6785 2 74.350685
Chr2SNP6790 2 74.40548
Chr2SNP6793 2 74.438357
Chr2SNP6796 2 74.471233
Chr2SNP6799 2 74.50411
Chr2SNP6802 2 74.536987
Chr2SNP6803 2 74.547946
Chr2SNP6811 2 74.635617
Chr2SNP6815 2 74.679453
Chr2SNP6818 2 74.712329
Chr2SNP6826 2 74.800001
Chr2SNP6828 2 74.821918
Chr2SNP6831 2 74.854795
Chr2SNP6832 2 74.865754
Chr2SNP6834 2 74.887672
Chr2SNP6838 2 74.931507
Chr2SNP6839 2 74.942466
Chr2SNP6840 2 74.953425
Chr2SNP6841 2 74.964384
Chr2SNP6844 2 74.997261
Chr2SNP6847 2 75.030137
Chr2SNP6851 2 75.073973
Chr2SNP6854 2 75.10685
Chr2SNP6857 2 75.139727
Chr2SNP6859 2 75.161644
Chr2SNP6863 2 75.20548
Chr2SNP6864 2 75.216439
Chr2SNP6867 2 75.249316
Chr2SNP6868 2 75.260274
Chr2SNP6869 2 75.271233
Chr2SNP6870 2 75.282192
Chr2SNP6871 2 75.293151
Chr2SNP6873 2 75.315069
Chr2SNP6875 2 75.336987
Chr2SNP6876 2 75.347946
Chr2SNP6878 2 75.369864
Chr2SNP6880 2 75.391781
Chr2SNP6881 2 75.40274
Chr2SNP6884 2 75.435617
Chr2SNP6892 2 75.523288
Chr2SNP6894 2 75.545206
Chr2SNP6912 2 75.742466
Chr2SNP6915 2 75.775343
Chr2SNP6918 2 75.80822
Chr2SNP6921 2 75.841096
Chr2SNP6929 2 75.928768
Chr2SNP6930 2 75.939727
Chr2SNP6934 2 75.983562
Chr2SNP6937 2 76.016439
Chr2SNP6938 2 76.027398
Chr2SNP6939 2 76.038357
Chr2SNP6940 2 76.049316
Chr2SNP6941 2 76.060274
Chr2SNP6942 2 76.071233
Chr2SNP6943 2 76.082192
Chr2SNP6947 2 76.126028
Chr2SNP6949 2 76.147946
Chr2SNP6951 2 76.169864
Chr2SNP6953 2 76.191781
Chr2SNP6955 2 76.213699
Chr2SNP6963 2 76.30137
Chr2SNP6964 2 76.312329
Chr2SNP6970 2 76.378083
Chr2SNP6972 2 76.400001
Chr2SNP6976 2 76.443836
Chr2SNP6977 2 76.454795
Chr2SNP6978 2 76.465754
Chr2SNP6979 2 76.476713
Chr2SNP6982 2 76.50959
Chr2SNP6987 2 76.564384
Chr2SNP6990 2 76.597261
Chr2SNP6992 2 76.619179
Chr2SNP6995 2 76.652055
Chr2SNP6998 2 76.684932
Chr2SNP7001 2 76.717809
Chr2SNP7002 2 76.728768
Chr2SNP7004 2 76.750685
Chr2SNP7007 2 76.783562
Chr2SNP7009 2 76.80548
Chr2SNP7010 2 76.816439
Chr2SNP7011 2 76.827398
Chr2SNP7014 2 76.860274
Chr2SNP7020 2 76.926028
Chr2SNP7022 2 76.947946
Chr2SNP7023 2 76.958905
Chr2SNP7027 2 77.00274
Chr2SNP7028 2 77.013699
Chr2SNP7029 2 77.024658
Chr2SNP7031 2 77.046576
Chr2SNP7032 2 77.057535
Chr2SNP7035 2 77.090411
Chr2SNP7037 2 77.112329
Chr2SNP7038 2 77.123288
Chr2SNP7040 2 77.145206
Chr2SNP7041 2 77.156165
Chr2SNP7042 2 77.167124
Chr2SNP7043 2 77.178083
Chr2SNP7048 2 77.232877
Chr2SNP7049 2 77.243836
Chr2SNP7050 2 77.254795
Chr2SNP7051 2 77.265754
Chr2SNP7055 2 77.30959
Chr2SNP7057 2 77.331507
Chr2SNP7059 2 77.353425
Chr2SNP7062 2 77.386302
Chr2SNP7065 2 77.419179
Chr2SNP7067 2 77.441096
Chr2SNP7068 2 77.452055
Chr2SNP7069 2 77.463014
Chr2SNP7072 2 77.495891
Chr2SNP7075 2 77.528768
Chr2SNP7077 2 77.550685
Chr2SNP7078 2 77.561644
Chr2SNP7086 2 77.649316
Chr2SNP7088 2 77.671233
Chr2SNP7089 2 77.682192
Chr2SNP7091 2 77.70411
Chr2SNP7093 2 77.726028
Chr2SNP7094 2 77.736987
Chr2SNP7100 2 77.80274
Chr2SNP7107 2 77.879453
Chr2SNP7113 2 77.945206
Chr2SNP7114 2 77.956165
Chr2SNP7116 2 77.978083
Chr2SNP7117 2 77.989042
Chr2SNP7118 2 78
Chr2SNP7122 2 78.043836
Chr2SNP7123 2 78.054795
Chr2SNP7124 2 78.065754
Chr2SNP7127 2 78.098631
Chr2SNP7131 2 78.142466
Chr2SNP7134 2 78.175343
Chr2SNP7136 2 78.197261
Chr2SNP7139 2 78.230137
Chr2SNP7144 2 78.284932
Chr2SNP7147 2 78.317809
Chr2SNP7148 2 78.328768
Chr2SNP7152 2 78.372603
Chr2SNP7158 2 78.438357
Chr2SNP7162 2 78.482192
Chr2SNP7163 2 78.493151
Chr2SNP7164 2 78.50411
Chr2SNP7166 2 78.526028
Chr2SNP7168 2 78.547946
Chr2SNP7179 2 78.668494
Chr2SNP7183 2 78.712329
Chr2SNP7184 2 78.723288
Chr2SNP7187 2 78.756165
Chr2SNP7191 2 78.8
Chr2SNP7194 2 78.832877
Chr2SNP7195 2 78.843836
Chr2SNP7198 2 78.876713
Chr2SNP7205 2 78.953425
Chr2SNP7207 2 78.975343
Chr2SNP7208 2 78.986302
Chr2SNP7210 2 79.00822
Chr2SNP7212 2 79.030137
Chr2SNP7217 2 79.084932
Chr2SNP7219 2 79.10685
Chr2SNP7221 2 79.128768
Chr2SNP7222 2 79.139727
Chr2SNP7223 2 79.150685
Chr2SNP7229 2 79.216439
Chr2SNP7230 2 79.227398
Chr2SNP7231 2 79.238357
Chr2SNP7233 2 79.260274
Chr2SNP7237 2 79.30411
Chr2SNP7240 2 79.336987
Chr2SNP7241 2 79.347946
Chr2SNP7244 2 79.380822
Chr2SNP7247 2 79.413699
Chr2SNP7248 2 79.424658
Chr2SNP7250 2 79.446576
Chr2SNP7255 2 79.50137
Chr2SNP7260 2 79.556165
Chr2SNP7261 2 79.567124
Chr2SNP7270 2 79.665754
Chr2SNP7272 2 79.687672
Chr2SNP7277 2 79.742466
Chr2SNP7278 2 79.753425
Chr2SNP7281 2 79.786302
Chr2SNP7282 2 79.797261
Chr2SNP7284 2 79.819179
Chr2SNP7285 2 79.830137
Chr2SNP7290 2 79.884932
Chr2SNP7297 2 79.961644
Chr2SNP7300 2 79.994521
Chr3SNP2 3 0.016439
Chr3SNP3 3 0.027398
Chr3SNP4 3 0.038357
Chr3SNP9 3 0.093151
Chr3SNP10 3 0.10411
Chr3SNP12 3 0.126028
Chr3SNP13 3 0.136987
Chr3SNP15 3 0.158905
Chr3SNP18 3 0.191781
Chr3SNP19 3 0.20274
Chr3SNP22 3 0.235617
Chr3SNP25 3 0.268494
Chr3SNP26 3 0.279453
Chr3SNP27 3 0.290411
Chr3SNP28 3 0.30137
Chr3SNP39 3 0.421918
Chr3SNP43 3 0.465754
Chr3SNP45 3 0.487672
Chr3SNP47 3 0.50959
Chr3SNP50 3 0.542466
Chr3SNP52 3 0.564384
Chr3SNP53 3 0.575343
Chr3SNP59 3 0.641096
Chr3SNP62 3 0.673973
Chr3SNP64 3 0.695891
Chr3SNP65 3 0.70685
Chr3SNP78 3 0.849316
Chr3SNP79 3 0.860274
Chr3SNP83 3 0.90411
Chr3SNP94 3 1.024658
Chr3SNP98 3 1.068494
Chr3SNP99 3 1.079453
Chr3SNP104 3 1.134247
Chr3SNP106 3 1.156165
